72, 239, 194
61, 241, 188
62, 237, 186
84, 237, 189
76, 240, 189
72, 232, 182
73, 236, 186
66, 235, 185
71, 239, 190
64, 238, 188
68, 240, 193
79, 240, 195
82, 238, 189
81, 237, 196
76, 236, 187
73, 232, 184
75, 240, 190
72, 239, 189
70, 239, 190
90, 239, 200
85, 238, 191
69, 238, 191
78, 237, 190
70, 240, 190
74, 238, 195
62, 236, 185
70, 235, 188
58, 239, 187
81, 237, 191
73, 240, 192
75, 240, 194
71, 238, 188
63, 241, 189
78, 237, 194
65, 236, 186
79, 239, 190
74, 238, 190
78, 240, 195
67, 237, 189
75, 239, 188
74, 235, 193
75, 240, 189
72, 239, 188
70, 239, 189
74, 239, 190
67, 240, 190
92, 239, 201
69, 238, 190
78, 237, 189
63, 240, 188
73, 236, 189
73, 235, 193
72, 234, 185
86, 237, 189
88, 237, 191
74, 238, 194
73, 239, 190
75, 239, 192
98, 244, 197
76, 236, 190
73, 240, 191
75, 240, 193
57, 238, 185
84, 239, 197
69, 237, 189
57, 239, 186
79, 239, 189
63, 236, 185
78, 240, 194
73, 239, 194
71, 234, 185
71, 237, 187
69, 240, 190
60, 239, 187
73, 235, 192
95, 235, 195
73, 238, 188
74, 234, 186
73, 239, 189
66, 240, 189
68, 238, 189
72, 241, 192
71, 237, 191
67, 240, 193
73, 234, 186
78, 238, 191
69, 237, 188
70, 241, 192
76, 239, 190
72, 240, 195
83, 239, 196
68, 237, 188
62, 238, 187
84, 238, 190
66, 236, 186
80, 236, 192
91, 241, 193
83, 240, 196
76, 239, 194
73, 238, 187
67, 235, 185
65, 238, 188
67, 238, 190
72, 240, 190
69, 236, 187
61, 239, 188
65, 239, 189
67, 239, 191
75, 238, 194
71, 237, 190
90, 240, 200
69, 240, 193
78, 238, 190
70, 241, 191
92, 241, 194
72, 236, 188
71, 240, 191
64, 239, 189
72, 237, 189
74, 237, 191
66, 240, 192
68, 237, 187
84, 235, 193
73, 234, 189
61, 238, 186
73, 237, 190
67, 238, 189
72, 237, 193
72, 240, 189
76, 234, 190
